place_id,name,category,address,operation_time,homepage,tel,tag,etc,facility,num_of_comments,avg_rate,url,weighted_rate,img
50541,구포만세역사테마거리,['테마거리'],"부산 북구 구포동 1153 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27482100,0.0000000000000000000,NULL
50542,대리천,['하천'],"부산 북구 구포동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25725278,0.0000000000000000000,NULL
50543,"금정산 상계봉",['산봉우리'],"부산 북구 만덕1동  ",[],,,[],,[],2,4.5,https://place.map.kakao.com/17605964,0.0172957869654733996,NULL
50544,옥련선원미륵대불,"['불상', '석불']","부산 수영구 광남로257번길 58  (우)48275",[],,,[],,[],0,0.0,https://place.map.kakao.com/8026596,0.0000000000000000000,NULL
50545,"영화의전당 시네마운틴","['관광', '명소']","부산 해운대구 수영강변대로 120  (우)48058",[],,,[],,[],0,0.0,https://place.map.kakao.com/1976247109,0.0000000000000000000,NULL
50546,"갈맷길 8코스2구간",['갈맷길'],"부산 해운대구 수영강변대로 527  (우)48032",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/18973367,0.0000000000000000000,NULL
50547,첨이대,['문화유적'],"부산 수영구 민락동 353-26 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/687668223,0.0000000000000000000,NULL
50548,터울도예공방,"['도자기', '도예촌']","부산 수영구 민락본동로27번길 6  (우)48288",[],,,[],,[],1,5.0,https://place.map.kakao.com/27417852,0.0000000000000000000,NULL
50549,고려오층석탑,"['탑', '비석']","부산 동래구 온천동 300-5 ",[],"http://www.cha.go.kr/korea/heritage/search/Culresult_Db_View.jsp?VdkVgwKey=21,00130000,21",,[],,[],0,0.0,https://place.map.kakao.com/8656478,0.0000000000000000000,NULL
50550,현대온천,['온천'],"부산 동래구 온천장로119번가길 16  (우)47709",[],,051-555-5737,[],,[],0,0.0,https://place.map.kakao.com/9612163,0.0000000000000000000,NULL
50551,옥련선원마애미륵석불,"['불상', '석불']","부산 수영구 광남로257번길 58  (우)48275",[],,,[],,[],0,0.0,https://place.map.kakao.com/8026595,0.0000000000000000000,NULL
50552,수영강산책로,"['관광', '명소']","부산 해운대구 반여동 1502-16 ","['휴무일 연중무휴']",http://www.haeundae.go.kr,,[],,[],0,0.0,https://place.map.kakao.com/13113559,0.0000000000000000000,NULL
50553,시실산,['산'],"부산 동래구 명장동 556-16 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1767273688,0.0000000000000000000,NULL
50554,온정개건비,"['탑', '비석']","부산 동래구 금강로124번길 23-17  (우)47709",[],,,[],,[],0,0.0,https://place.map.kakao.com/25025223,0.0000000000000000000,NULL
50555,"금강공원 차나무단지",['테마파크시설'],"부산 동래구 우장춘로 157-59  (우)47700",[],,,[],,[],0,0.0,https://place.map.kakao.com/17557675,0.0000000000000000000,NULL
50556,애국지사월성박공임갑기적비,"['탑', '비석']","부산 동래구 안락로 99-5  (우)47784",[],,051-660-6233,[],,[],0,0.0,https://place.map.kakao.com/26425535,0.0000000000000000000,NULL
50557,윤산,['산'],"부산 금정구 서동 산 119 ",[],,,[],,[],6,4.5,https://place.map.kakao.com/25339484,0.0531405151318235028,NULL
50558,"부산대학교 젊음의거리",['먹자골목'],"부산 금정구 장전동 414-37 ",[],,,[],,[],2,3.0,https://place.map.kakao.com/12576883,0.0166939359765739988,NULL
50559,옥봉산,['산'],"부산 해운대구 반여동  ",[],,,[],,[],1,3.0,https://place.map.kakao.com/12624149,0.0055837111788139999,NULL
50560,"갈맷길8코스1구간 종점인증대",['갈맷길'],"부산 해운대구 석대동 591-6 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],1,5.0,https://place.map.kakao.com/26522551,0.0140931307047905997,NULL
50561,"갈맷길8코스2구간 시작인증대",['갈맷길'],"부산 해운대구 석대동 591-6 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522552,0.0000000000000000000,NULL
50562,금정산성부설비,"['탑', '비석']","부산 금정구 금강로 225  (우)46294",[],,,['#단풍명소'],,[],3,4.7,https://place.map.kakao.com/1502610753,0.0128453911947910993,NULL
50563,"부산대학교 웅비의탑","['탑', '비석']","부산 금정구 부산대학로63번길 2  (우)46241",[],,,[],,[],0,0.0,https://place.map.kakao.com/1938713942,0.0000000000000000000,NULL
50564,금백종주코스,['등산로'],"부산 북구 만덕동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/888131514,0.0000000000000000000,NULL
50565,"부산대학교 부산캠퍼스 해울못",['연못'],"부산 금정구 부산대학로63번길 2  (우)46241",[],,,[],,[],0,0.0,https://place.map.kakao.com/1226729221,0.0000000000000000000,NULL
50566,"양산이씨 반여문중제실",['문화유적'],"부산 해운대구 명장로67번길 103  (우)48045",[],,,[],,[],0,0.0,https://place.map.kakao.com/382866042,0.0000000000000000000,NULL
50567,동제봉,['산봉우리'],"부산 금정구 금성동 산 69-5 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/922904601,0.0113586260012450008,NULL
50568,오층석탑,"['탑', '비석']","부산 금정구 부산대학로63번길 2  (우)46241",[],,,[],,[],0,0.0,https://place.map.kakao.com/10629007,0.0000000000000000000,NULL
50569,"금정산성 2망루",['문화유적'],"부산 금정구 장전동 산 29-13 ",[],,,[],,[],2,4.5,https://place.map.kakao.com/18305914,0.0119611004505585997,NULL
50570,만복농원,['관광농원'],"부산 해운대구 반송로 524  (우)48031",[],,051-531-1606,[],,[],1,5.0,https://place.map.kakao.com/62371389,0.0000000000000000000,NULL
50571,금정산부곡온천,['온천'],"부산 금정구 수림로20번길 36 KT빌딩 3,4층 (우)46275","['매일 05:00 ~ 23:30']",,051-582-1600,['#제로페이'],,"['WIFI', '주차']",14,3.4,https://place.map.kakao.com/1267238497,0.1225546972989324940,NULL
50572,추마산,['산'],"부산 해운대구 석대동 산 154-5 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25375789,0.0000000000000000000,NULL
50573,"금정산 대륙봉",['산봉우리'],"부산 금정구 장전동 산 30 ",[],,,['#단풍명소'],,[],1,5.0,https://place.map.kakao.com/17605967,0.0000000000000000000,NULL
50574,오봉산,['등산로'],"부산 해운대구 반여동 산 136 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/2118909696,0.0000000000000000000,NULL
50575,석대천,['하천'],"부산 해운대구 반여동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/19699320,0.0000000000000000000,NULL
50576,해운대수목원,"['수목원', '식물원']","부산 해운대구 석대동 26 ","['영업시간', '화~일 09:00 ~ 17:00', '휴무일', '월요일']",,051-888-7140,"['#걷기좋은', '#나들이', '#단풍명소']",,[],16,4.2,https://place.map.kakao.com/457869538,0.1455812867596993909,NULL
50577,"금정산성 동문","['산성', '성곽']","부산 금정구 동문로 38  (우)46237",[],,051-519-4082,[],,[],3,5.0,https://place.map.kakao.com/19265038,0.0174331435867163993,NULL
50578,오륜대,"['관광', '명소']","부산 금정구 오륜동 568-3 ",[],,,['#단풍명소'],,[],1,5.0,https://place.map.kakao.com/19196996,0.0000000000000000000,NULL
50579,"갈맷길 8코스1구간",['갈맷길'],"부산 금정구 오륜동 570-1 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],1,5.0,https://place.map.kakao.com/18973365,0.0000000000000000000,NULL
50580,장산,['산'],"부산 해운대구 반여동 산 4-20 ",[],,,[],,[],25,4.6,https://place.map.kakao.com/8052936,0.1345284889485660052,NULL
50581,부산화명수목원,"['수목원', '식물원']","부산 북구 산성로 299  (우)46515","['3월 ~ 10월', '화~일 09:00 ~ 18:00', '11월 ~ 2월', '화~일 09:00 ~ 16:00', '휴무일', '1월1일', '설당일', '추석당일', '월요일', '이용시 주의 사항', '월요일이 공휴일인 경우 그 다음날']",http://forest.busan.go.kr,051-362-0261,"['#나들이', '#단풍명소', '#핑크뮬리명소']",,['주차'],12,3.9,https://place.map.kakao.com/19292019,0.0569156461802867025,NULL
50582,"해운대수목원 (2025년예정)","['수목원', '식물원']","부산 해운대구 석대동 371 ",[],,,[],,[],3,3.7,https://place.map.kakao.com/627710513,0.0000000000000000000,NULL
50583,"갈맷길6코스3구간 종점인증대",['갈맷길'],"부산 금정구 금성동 산 41-4 ",[],http://www.busan.go.kr/health/galmaetgil001,051-120,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/1723336517,0.0000000000000000000,NULL
50584,석대동하리당산,"['사당', '제단']","부산 해운대구 석대동 466 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/8362696,0.0000000000000000000,NULL
50585,회동저수지,['저수지'],"부산 금정구 오륜동  ",[],,,"['#나들이', '#단풍명소']",,[],3,3.7,https://place.map.kakao.com/8168079,0.0172858907828177012,NULL
50586,"금정산 파리봉",['산봉우리'],"부산 금정구 금성동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/17605963,0.0000000000000000000,NULL
50587,"금정산성 서문","['산성', '성곽']","부산 금정구 금성동 1097 ",[],,,[],,[],2,5.0,https://place.map.kakao.com/18305911,0.0127675964804441003,NULL
50588,"갈맷길8코스1구간 중간인증대",['갈맷길'],"부산 금정구 오륜동 347 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522550,0.0000000000000000000,NULL
50589,"갈맷길7코스1구간 종점인증대",['갈맷길'],"부산 금정구 금성동 산 41-13 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522544,0.0000000000000000000,NULL
50590,애기소계곡,['계곡'],"부산 북구 화명동 172 ",[],,,['#물놀이'],,[],1,5.0,https://place.map.kakao.com/26963777,0.0147101646305870994,NULL
50591,회동수원지,['저수지'],"부산 금정구 선동 121 ",[],,,"['#나들이', '#단풍명소']",,[],5,4.2,https://place.map.kakao.com/26962017,0.0144410437786844995,NULL
50592,"갈맷길7코스2구간 시작인증대",['갈맷길'],"부산 금정구 동문로 38  (우)46237",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522545,0.0000000000000000000,NULL
50593,땅뫼산,['산'],"부산 금정구 오륜동 355-2 ",[],,,"['#단풍명소', '#드라이브코스']",,[],0,0.0,https://place.map.kakao.com/26402769,0.0000000000000000000,NULL
50594,상계봉,['산봉우리'],"부산 금정구 금성동 산 69-4 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/235781811,0.0000000000000000000,NULL
50595,대천천계곡,['계곡'],"부산 북구 화명동  ",[],,,['#물놀이'],,[],0,0.0,https://place.map.kakao.com/12639126,0.0000000000000000000,NULL
50596,"갈맷길6코스3구간 중간인증대",['갈맷길'],"부산 북구 화명동 68-1 ",[],http://www.busan.go.kr/health/galmaetgil001,051-120,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/1730833716,0.0000000000000000000,NULL
50597,상학산,['산'],"부산 금정구 금성동  ",[],,,[],,[],3,5.0,https://place.map.kakao.com/25272010,0.0275086665095054007,NULL
50598,오륜대전망대,['전망대'],"부산 금정구 오륜대로 229  (우)46255",[],,,[],,[],0,0.0,https://place.map.kakao.com/549541086,0.0000000000000000000,NULL
50599,부엉산,['산'],"부산 금정구 오륜동 산 130 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/534663405,0.0118260970768036995,NULL
50600,대천천,['하천'],"부산 북구 화명동  ",[],,,['#나들이'],,[],2,5.0,https://place.map.kakao.com/7828435,0.0108108194686868993,NULL
50601,수변산책로,['숲'],"부산 금정구 오륜동  ","['휴무일 연중무휴']",,,[],,[],1,4.0,https://place.map.kakao.com/13113555,0.0000000000000000000,NULL
50602,동천제,"['사당', '제단']","부산 금정구 동대로7번길 18  (우)46257",[],,,[],,[],0,0.0,https://place.map.kakao.com/1236894813,0.0000000000000000000,NULL
50603,"금정산성 1망루",['문화유적'],"부산 금정구 금성동 69-4 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/18305913,0.0000000000000000000,NULL
50604,"금정산둘레길 9코스",['금정산둘레길'],"부산 금정구 구서동 산 7-1 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27597901,0.0000000000000000000,NULL
50605,"금정산 삼각바위",['바위'],"부산 금정구 장전동 산 2-3 ",[],,,[],,[],1,3.0,https://place.map.kakao.com/656329444,0.0056995045140835997,NULL
50606,애기소폭포,['폭포'],"부산 북구 화명동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27172772,0.0000000000000000000,NULL
50607,부산일신여학교만세운동기념비,"['탑', '비석']","부산 금정구 체육공원로 20 동래여고 내 (우)46252",[],http://narasarang.mpva.go.kr/hyunchung/intro/index.html,051-660-6233,[],,[],0,0.0,https://place.map.kakao.com/26425537,0.0000000000000000000,NULL
50608,금정산성,"['산성', '성곽']","부산 금정구 금성동 43 ",[],,,[],,[],2,4.0,https://place.map.kakao.com/27439715,0.0074478555681530001,NULL
50609,운동골,['계곡'],"부산 금정구 구서동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25330897,0.0000000000000000000,NULL
50610,장산억새밭,"['관광', '명소']","부산 해운대구 반송동 831 ",[],,,['#단풍명소'],,[],0,0.0,https://place.map.kakao.com/468699028,0.0000000000000000000,NULL
50611,아홉산,['산'],"부산 금정구 회동동 산 5-1 ",[],,,[],,[],4,4.5,https://place.map.kakao.com/26963403,0.0277238599217814984,NULL
50612,"박차정의사 상","['탑', '비석']","부산 금정구 중앙대로 1810  (우)46251",[],,,[],,[],2,3.0,https://place.map.kakao.com/26425536,0.0180484514978314012,NULL
50613,동작골,['계곡'],"부산 금정구 남산동  ",[],,,[],,[],1,5.0,https://place.map.kakao.com/25216414,0.0000000000000000000,NULL
50614,부산코믹월드,"['관광', '명소']","부산 해운대구 APEC로 55  (우)48060",[],,,[],,[],0,0.0,https://place.map.kakao.com/26173109,0.0000000000000000000,NULL
50615,"금정산성 3망루",['문화유적'],"부산 금정구 구서동 산 4-9 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/18305915,0.0130040112330732996,NULL
50616,"갈맷길8코스1구간 시작인증대",['갈맷길'],"부산 금정구 선동 308 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522548,0.0000000000000000000,NULL
50617,주봉,['산봉우리'],"부산 해운대구 반여동 산 33-6 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/942472936,0.0000000000000000000,NULL
50618,"금정진 관아터",['유적지'],"부산 금정구 금성동 284 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/12740412,0.0000000000000000000,NULL
50619,25의용사건립문,['문화유적'],"부산 수영구 연수로379번길 42  (우)48229",[],,,[],,[],0,0.0,https://place.map.kakao.com/599853595,0.0000000000000000000,NULL
50620,"반송동석대천변 누리길 해운대구반송동",['도보여행'],"부산 해운대구 반여동  ",[],,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26564062,0.0000000000000000000,NULL
50621,"부산화명수목원 전시온실","['수목원', '식물원']","부산 북구 산성로 299  (우)46515",[],,,[],,[],0,0.0,https://place.map.kakao.com/19291973,0.0000000000000000000,NULL
50622,부산국제관광전,"['관광', '명소']","부산 해운대구 APEC로 55  (우)48060",[],,051-740-3901,[],,[],0,0.0,https://place.map.kakao.com/26206457,0.0000000000000000000,NULL
50623,"갈맷길9코스1구간 시작인증대",['갈맷길'],"부산 금정구 선동 308 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522561,0.0000000000000000000,NULL
50624,장산계곡,['계곡'],"부산 해운대구 우동 산 2 ",[],,,"['#나들이', '#물놀이']",,[],11,4.5,https://place.map.kakao.com/1236006208,0.0074478555681530001,NULL
50625,"갈맷길7코스2구간 종점인증대",['갈맷길'],"부산 금정구 선동 308 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26522547,0.0000000000000000000,NULL
50626,중봉,['산봉우리'],"부산 해운대구 우동 산 148-73 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/38477177,0.0000000000000000000,NULL
50627,작은여우골,['계곡'],"부산 금정구 오륜동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25347988,0.0000000000000000000,NULL
50628,"갈맷길 6코스3구간",['갈맷길'],"부산 북구 화명동 1718-10 ",[],http://galmaetgil.busan.go.kr/,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/921373429,0.0000000000000000000,NULL
50629,옥련선원대웅전불상,"['불상', '석불']","부산 수영구 광남로257번길 58  (우)48275",[],,,[],,[],0,0.0,https://place.map.kakao.com/10617668,0.0000000000000000000,NULL
50630,"해운대 영화의거리",['테마거리'],"부산 해운대구 마린시티1로 91  (우)48119",[],,,['#나들이'],,[],14,2.9,https://place.map.kakao.com/26454001,0.0234799184895869983,NULL
50631,하정소류지,['저수지'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/8653962,0.0000000000000000000,NULL
50632,나비바위,['바위'],"부산 금정구 구서동 산 4-9 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1671868575,0.0000000000000000000,NULL
50633,5효자비각,"['탑', '비석']","부산 해운대구 석대동 산 73 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/7956244,0.0000000000000000000,NULL
50634,"금정산성 4망루",['문화유적'],"부산 금정구 금성동 5-17 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/18305916,0.0000000000000000000,NULL
50635,부채바위,['바위'],"부산 금정구 구서동 산 4-9 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/2077951728,0.0000000000000000000,NULL
50636,"장산 옥녀봉",['산봉우리'],"부산 해운대구 우동 산 148-71 ",[],,,[],,[],1,4.0,https://place.map.kakao.com/21849551,0.0000000000000000000,NULL
50637,"금정산둘레길 4코스",['금정산둘레길'],"부산 북구 화명동 산 36-2 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/27597503,0.0000000000000000000,NULL
50638,장산천제단,"['사당', '제단']","부산 해운대구 우동 산 148-1 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/12747221,0.0000000000000000000,NULL
50639,"금정산 의상봉",['산봉우리'],"부산 금정구 금성동  ",[],,,[],,[],1,5.0,https://place.map.kakao.com/17605960,0.0120980535708913005,NULL
50640,우동천,['하천'],"부산 해운대구 우동 1185-20 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1519718028,0.0000000000000000000,NULL
50641,밭골,['계곡'],"부산 금정구 오륜동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25246057,0.0000000000000000000,NULL
50642,창사골,['계곡'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25372910,0.0000000000000000000,NULL
50643,가인도자기,"['도자기', '도예촌']","부산 금정구 두실로45번길 102  (우)46231",[],,,[],,[],0,0.0,https://place.map.kakao.com/26456237,0.0000000000000000000,NULL
50644,진조말산,['산'],"부산 수영구 민락동  ",[],,,[],,[],2,5.0,https://place.map.kakao.com/13143784,0.0259703192888517988,NULL
50645,양운폭포,['폭포'],"부산 해운대구 우동 산 148-1 ",[],,,[],,[],3,5.0,https://place.map.kakao.com/8537076,0.0000000000000000000,NULL
50646,스파마린,['온천'],"부산 해운대구 마린시티2로 33 해운대두산제니스스퀘어 지하 1층 (우)48119","['영업시간', '매일 06:00 ~ 24:00', '휴무일', '둘째 화요일']",http://spamarine.forbeauty.kr,051-744-8900,['#나들이'],,[],8,4.4,https://place.map.kakao.com/20534549,0.0355319180393701972,NULL
50647,연암수목원,"['수목원', '식물원']","부산 기장군 철마면 철마천로 212  (우)46049",[],,,[],,[],0,0.0,https://place.map.kakao.com/754838837,0.0000000000000000000,NULL
50648,옥련선원부석불,"['불상', '석불']","부산 수영구 광남로257번길 58  (우)48275",[],,,[],,[],0,0.0,https://place.map.kakao.com/10618810,0.0000000000000000000,NULL
50649,요트더퀸,"['관광', '명소']","부산 해운대구 우동 1393 수영만요트경기장 5번 계류장",[],https://www.instagram.com/yacht_the_queen/,010-8205-3759,[],"예약가능, 배달불가, 포장불가","['WIFI', '동물출입', '주차', '장애시설없음', '놀이방시설 없음', '흡연실시설 없음']",2,5.0,https://place.map.kakao.com/263916812,0.0103621077032503006,NULL
50650,사리탑,"['탑', '비석']","부산 수영구 광남로257번길 58  (우)48275",[],,,[],,[],0,0.0,https://place.map.kakao.com/11051853,0.0000000000000000000,NULL
50651,"장산 마고당","['사당', '제단']","부산 해운대구 우동 산 148-1 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/993618618,0.0000000000000000000,NULL
50652,부산요트관광안내소,['관광안내소'],"부산 해운대구 마린시티1로 6  (우)48090",[],,,[],,[],0,0.0,https://place.map.kakao.com/738282650,0.0000000000000000000,NULL
50653,"부산화명수목원 활엽수원","['수목원', '식물원']","부산 북구 산성로 299  (우)46515",[],,,[],,[],0,0.0,https://place.map.kakao.com/19292026,0.0000000000000000000,NULL
50654,석조은집,"['탑', '비석']","부산 북구 덕천동 413-35 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1032719284,0.0000000000000000000,NULL
50655,운봉산,['산'],"부산 해운대구 반송동 산 169 ",[],,,[],,[],1,3.0,https://place.map.kakao.com/10689777,0.0066164232255363003,NULL
50656,"화명수목원 수서생태원","['수목원', '식물원']","부산 북구 산성로 299  (우)46515",[],,,[],,[],0,0.0,https://place.map.kakao.com/19291971,0.0000000000000000000,NULL
50657,"부산화명수목원 큰바위연못",['연못'],"부산 북구 산성로 299  (우)46515",[],,,[],,[],0,0.0,https://place.map.kakao.com/836520577,0.0000000000000000000,NULL
50658,"화명수목원 화목원1","['수목원', '식물원']","부산 북구 산성로 299  (우)46515",[],,,[],,[],0,0.0,https://place.map.kakao.com/19292024,0.0000000000000000000,NULL
50659,선동누리길,['도보여행'],"부산 금정구 선동  ",[],,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26564061,0.0000000000000000000,NULL
50660,"금정산 원효봉",['산봉우리'],"부산 금정구 금성동  ",[],,,[],,[],2,5.0,https://place.map.kakao.com/17605961,0.0151801666550867003,NULL
50661,연꽃단지,['연못'],"부산 북구 덕천동 763 ",[],,,[],,[],1,3.0,https://place.map.kakao.com/1907965556,0.0000000000000000000,NULL
50662,황산이방최연수애휼역졸비,"['탑', '비석']","부산 금정구 선동 900-3 ",[],,,[],,[],2,5.0,https://place.map.kakao.com/1747406342,0.0227415431998229008,NULL
50663,반송삼절사,"['사당', '제단']","부산 해운대구 신반송로182번길 24  (우)48011",[],,,[],,[],0,0.0,https://place.map.kakao.com/12735148,0.0000000000000000000,NULL
50664,운송재,"['사당', '제단']","부산 해운대구 반송로887번길 21-3  (우)48000",[],,,[],,[],0,0.0,https://place.map.kakao.com/10692875,0.0000000000000000000,NULL
50665,간비오봉수대,['봉수대'],"부산 해운대구 우동 산 148-76 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/805457300,0.0000000000000000000,NULL
50666,의성산,['산'],"부산 북구 덕천동 산 93 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/224485975,0.0000000000000000000,NULL
50667,철마천,['하천'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25730236,0.0000000000000000000,NULL
50668,애국지사강근호선생추모비,"['탑', '비석']","부산 해운대구 좌동 산 1-1 ",[],,051-660-6233,[],,[],0,0.0,https://place.map.kakao.com/26437231,0.0000000000000000000,NULL
50669,"문세휘 묘소","['릉', '묘', '총']","부산 해운대구 반송로887번길 21-3  (우)48000",[],,,[],,[],0,0.0,https://place.map.kakao.com/7873458,0.0000000000000000000,NULL
50670,하정천,['하천'],"부산 금정구 하정로 66  (우)46212",[],,,[],,[],0,0.0,https://place.map.kakao.com/314534962,0.0000000000000000000,NULL
50671,고지마골,['계곡'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25178275,0.0000000000000000000,NULL
50672,"금곡동 율리 바위그늘유적",['문화유적'],"부산 북구 금곡동 산 24 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1369387303,0.0000000000000000000,NULL
50673,요산김정한생가,"['생가', '고택']","부산 금정구 팔송로 60-6  (우)46217",[],,051-515-1655,[],,[],0,0.0,https://place.map.kakao.com/8022967,0.0000000000000000000,NULL
50674,무명바위,['바위'],"부산 금정구 남산동 산 57-4 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/26641249,0.0122852538354653994,NULL
50675,장산산림욕장,"['수목원', '식물원']","부산 해운대구 좌동  ",[],,,[],,[],1,5.0,https://place.map.kakao.com/11169144,0.0000000000000000000,NULL
50676,덕천유수지,"['생태보존', '서식지']","부산 북구 낙동대로1739번길 38  (우)46500",[],,,[],,[],0,0.0,https://place.map.kakao.com/1470010736,0.0000000000000000000,NULL
50677,"대천천 산책길",['도보여행'],"부산 북구 화명동  ","['휴무일 연중무휴']",http://www.bsbukgu.go.kr,051-304-7501,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/13113551,0.0000000000000000000,NULL
50678,앵림산,['산'],"부산 해운대구 반송동 산 51-194 ",[],,,[],,[],1,2.0,https://place.map.kakao.com/993311155,0.0034677275217338001,NULL
50679,개좌산,['산'],"부산 해운대구 반송동 산 15 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/8173987,0.0153316508864123000,NULL
50680,사기점못,['저수지'],"부산 금정구 남산동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/11317161,0.0000000000000000000,NULL
50681,"꽃다래공원 약수터","['샘터', '약수터']","부산 해운대구 반송동 산 51-230 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1415643639,0.0000000000000000000,NULL
50682,땅목골,['계곡'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25224105,0.0000000000000000000,NULL
50683,칠덕골,['계곡'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25376442,0.0000000000000000000,NULL
50684,봉대산,['산'],"부산 해운대구 우동 산 148-76 ",[],,,[],,[],1,5.0,https://place.map.kakao.com/235758076,0.0114299097111506993,NULL
50685,작은덤골,['계곡'],"부산 금정구 오륜동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25346132,0.0000000000000000000,NULL
50686,금빛노을브릿지,"['관광', '명소']","부산 북구 구포동 166 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1398714048,0.0000000000000000000,NULL
50687,의성대,['문화유적'],"부산 북구 덕천동 산 93 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1603155102,0.0000000000000000000,NULL
50688,가람낙조길,['도보여행'],"부산 북구 금곡동  ",[],,,['#걷기좋은'],,[],0,0.0,https://place.map.kakao.com/26564174,0.0000000000000000000,NULL
50689,용두천,['하천'],"부산 북구 화명동 1531-12 ",[],,,[],,[],0,0.0,https://place.map.kakao.com/1780788773,0.0000000000000000000,NULL
50690,호국영령추모비,"['탑', '비석']","부산 북구 화명동 2304 ",[],,051-309-4316,[],,[],0,0.0,https://place.map.kakao.com/26425543,0.0000000000000000000,NULL
50691,새터골,['계곡'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25276602,0.0000000000000000000,NULL
50692,사기점골,['계곡'],"부산 금정구 남산동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25261875,0.0000000000000000000,NULL
50693,분덕골,['계곡'],"부산 금정구 선동  ",[],,,[],,[],0,0.0,https://place.map.kakao.com/25257556,0.0000000000000000000,NULL
50694,"니나노 다이브","['관광', '명소']","부산 금정구 중앙대로 2086-2  (우)46214",[],,,['#제로페이'],,[],0,0.0,https://place.map.kakao.com/722949137,0.0000000000000000000,NULL
